image_id,category_id,area,bbox,iscrowd,bbox_id,x_min,y_min,x_max,y_max,w,h
2580,8,214370.89,"[317.6, 292.3, 598.3, 358.3]",0,12208,317.6,292.3,915.9,650.6,598.3,358.3
2580,7,66385.56,"[367.7, 367.2, 422.3, 157.2]",0,12209,367.7,367.2,790.0,524.4,422.3,157.2
2580,7,28342.34,"[420.2, 469.8, 325.4, 87.1]",0,12210,420.2,469.8,745.5999999999999,556.9,325.4,87.1
2581,10,588368.3,"[44.7, 158.5, 876.2, 671.5]",0,12211,44.7,158.5,920.9000000000001,830.0,876.2,671.5
2582,9,66591.4,"[422.9, 433.8, 142.9, 466.0]",0,12212,422.9,433.8,565.8,899.8,142.9,466.0
2582,9,56739.42,"[312.2, 276.3, 528.3, 107.4]",0,12213,312.2,276.3,840.5,383.70000000000005,528.3,107.4
2583,2,18178.44,"[227.6, 380.2, 93.8, 193.8]",0,12214,227.6,380.2,321.4,574.0,93.8,193.8
2583,7,100854.05,"[315.6, 470.1, 393.5, 256.3]",0,12215,315.6,470.1,709.1,726.4000000000001,393.5,256.3
2583,7,123544.24,"[315.3, 336.5, 440.6, 280.4]",0,12216,315.3,336.5,755.9000000000001,616.9,440.6,280.4
2583,7,85781.42,"[399.2, 266.4, 379.9, 225.8]",0,12217,399.2,266.4,779.0999999999999,492.2,379.9,225.8
2583,2,70514.6,"[218.4, 557.0, 293.2, 240.5]",0,12218,218.4,557.0,511.6,797.5,293.2,240.5
2583,6,28720.56,"[578.4, 580.8, 141.9, 202.4]",0,12219,578.4,580.8,720.3,783.1999999999999,141.9,202.4
2583,4,49084.53,"[667.8, 674.3, 200.1, 245.3]",0,12220,667.8,674.3,867.9,919.5999999999999,200.1,245.3
2583,4,99175.44,"[689.1, 440.9, 334.6, 296.4]",0,12221,689.1,440.9,1023.7,737.3,334.6,296.4
2583,6,1889.42,"[882.5, 421.6, 55.9, 33.8]",0,12222,882.5,421.6,938.4,455.40000000000003,55.9,33.8
2583,6,2905.24,"[846.6, 469.3, 96.2, 30.2]",0,12223,846.6,469.3,942.8000000000001,499.5,96.2,30.2
2583,6,651.6,"[853.7, 525.7, 36.2, 18.0]",0,12224,853.7,525.7,889.9000000000001,543.7,36.2,18.0
2583,1,71924.3,"[746.0, 697.9, 277.7, 259.0]",0,12225,746.0,697.9,1023.7,956.9,277.7,259.0
2583,8,40206.16,"[904.5, 576.5, 119.2, 337.3]",0,12226,904.5,576.5,1023.7,913.8,119.2,337.3
2583,6,20148.92,"[5.8, 78.5, 278.3, 72.4]",0,12227,5.8,78.5,284.1,150.9,278.3,72.4
2583,6,28378.77,"[5.1, 0.0, 280.7, 101.1]",0,12228,5.1,0.0,285.8,101.1,280.7,101.1
2584,10,435095.12,"[9.8, 262.6, 898.4, 484.3]",0,12229,9.8,262.6,908.1999999999999,746.9000000000001,898.4,484.3
2585,2,249318.74,"[0.0, 264.1, 861.8, 289.3]",0,12230,0.0,264.1,861.8,553.4000000000001,861.8,289.3
2585,2,91484.22,"[283.4, 89.7, 360.6, 253.7]",0,12231,283.4,89.7,644.0,343.4,360.6,253.7
2585,2,242080.16,"[28.8, 258.8, 529.6, 457.1]",0,12232,28.8,258.8,558.4,715.9000000000001,529.6,457.1
2585,8,113822.1,"[465.9, 423.6, 373.8, 304.5]",0,12233,465.9,423.6,839.7,728.1,373.8,304.5
2586,1,19484.55,"[109.0, 469.1, 141.5, 137.7]",0,12234,109.0,469.1,250.5,606.8,141.5,137.7
2586,8,140215.4,"[347.1, 617.4, 517.4, 271.0]",0,12235,347.1,617.4,864.5,888.4,517.4,271.0
2587,8,266358.57,"[327.1, 218.0, 515.3, 516.9]",0,12236,327.1,218.0,842.4,734.9,515.3,516.9
2588,10,141298.56,"[361.3, 245.6, 249.6, 566.1]",0,12237,361.3,245.6,610.9,811.7,249.6,566.1
2589,1,369390.42,"[207.9, 245.8, 598.3, 617.4]",0,12238,207.9,245.8,806.1999999999999,863.2,598.3,617.4
2590,4,11334.4,"[54.1, 451.0, 112.0, 101.2]",0,12239,54.1,451.0,166.1,552.2,112.0,101.2
2591,8,118298.18,"[731.2, 239.4, 292.6, 404.3]",0,12240,731.2,239.4,1023.8000000000001,643.7,292.6,404.3
2591,8,8515.94,"[62.5, 226.2, 52.6, 161.9]",0,12241,62.5,226.2,115.1,388.1,52.6,161.9
2591,8,47808.0,"[0.0, 47.1, 128.0, 373.5]",0,12242,0.0,47.1,128.0,420.6,128.0,373.5
2591,8,105172.16,"[0.0, 383.7, 219.2, 479.8]",0,12243,0.0,383.7,219.2,863.5,219.2,479.8
2591,8,247029.39,"[79.2, 161.5, 344.1, 717.9]",0,12244,79.2,161.5,423.3,879.4,344.1,717.9
2591,1,3090.24,"[100.3, 170.7, 69.6, 44.4]",0,12245,100.3,170.7,169.89999999999998,215.1,69.6,44.4
2591,1,3338.7,"[118.6, 200.1, 46.5, 71.8]",0,12246,118.6,200.1,165.1,271.9,46.5,71.8
2591,8,6091.08,"[168.9, 134.8, 77.2, 78.9]",0,12247,168.9,134.8,246.10000000000002,213.70000000000002,77.2,78.9
2591,8,41757.1,"[627.3, 497.8, 159.5, 261.8]",0,12248,627.3,497.8,786.8,759.6,159.5,261.8
2591,8,112915.25,"[677.8, 509.6, 285.5, 395.5]",0,12249,677.8,509.6,963.3,905.1,285.5,395.5
2591,3,10671.4,"[697.9, 557.7, 93.2, 114.5]",0,12250,697.9,557.7,791.1,672.2,93.2,114.5
2591,6,27352.8,"[775.1, 515.4, 130.5, 209.6]",0,12251,775.1,515.4,905.6,725.0,130.5,209.6
2591,8,31826.84,"[675.0, 634.6, 229.3, 138.8]",0,12252,675.0,634.6,904.3,773.4000000000001,229.3,138.8
2591,8,75249.68,"[438.3, 281.4, 256.3, 293.6]",0,12253,438.3,281.4,694.6,575.0,256.3,293.6
2591,8,217619.38,"[325.6, 304.4, 375.4, 579.7]",0,12254,325.6,304.4,701.0,884.1,375.4,579.7
2591,3,3420.0,"[355.8, 354.5, 50.0, 68.4]",0,12255,355.8,354.5,405.8,422.9,50.0,68.4
2591,8,1462.0,"[427.9, 346.4, 34.0, 43.0]",0,12256,427.9,346.4,461.9,389.4,34.0,43.0
2591,8,3974.04,"[450.8, 276.0, 39.9, 99.6]",0,12257,450.8,276.0,490.7,375.6,39.9,99.6
2591,8,2802.4,"[468.6, 313.6, 45.2, 62.0]",0,12258,468.6,313.6,513.8000000000001,375.6,45.2,62.0
2591,7,13626.45,"[927.5, 545.2, 96.3, 141.5]",0,12259,927.5,545.2,1023.8,686.7,96.3,141.5
2592,8,311648.4,"[41.4, 189.0, 447.0, 697.2]",0,12260,41.4,189.0,488.4,886.2,447.0,697.2
2592,8,221768.46,"[552.4, 296.6, 390.3, 568.2]",0,12261,552.4,296.6,942.7,864.8000000000001,390.3,568.2
2592,8,51697.96,"[497.5, 381.6, 108.2, 477.8]",0,12262,497.5,381.6,605.7,859.4000000000001,108.2,477.8
2593,7,97106.7,"[355.0, 356.9, 455.9, 213.0]",0,12263,355.0,356.9,810.9,569.9,455.9,213.0
2594,2,569193.65,"[120.8, 86.8, 838.9, 678.5]",0,12264,120.8,86.8,959.6999999999999,765.3,838.9,678.5
2595,7,70634.3,"[382.0, 819.1, 345.4, 204.5]",0,12265,382.0,819.1,727.4,1023.6,345.4,204.5
2595,1,57860.8,"[690.5, 791.7, 249.4, 232.0]",0,12266,690.5,791.7,939.9,1023.7,249.4,232.0
2595,7,23877.21,"[602.9, 891.9, 181.3, 131.7]",0,12267,602.9,891.9,784.2,1023.5999999999999,181.3,131.7
2595,7,20385.63,"[696.1, 557.4, 74.7, 272.9]",0,12268,696.1,557.4,770.8000000000001,830.3,74.7,272.9
2595,7,108305.6,"[278.9, 675.6, 426.4, 254.0]",0,12269,278.9,675.6,705.3,929.6,426.4,254.0
2595,7,388838.75,"[216.6, 44.7, 561.5, 692.5]",0,12270,216.6,44.7,778.1,737.2,561.5,692.5
2595,1,78026.5,"[445.5, 50.1, 113.0, 690.5]",0,12271,445.5,50.1,558.5,740.6,113.0,690.5
2595,1,90626.36,"[606.5, 47.7, 129.8, 698.2]",0,12272,606.5,47.7,736.3,745.9000000000001,129.8,698.2
2596,2,53521.61,"[504.9, 526.2, 247.9, 215.9]",0,12273,504.9,526.2,752.8,742.1,247.9,215.9
2596,2,35992.46,"[576.0, 373.6, 186.2, 193.3]",0,12274,576.0,373.6,762.2,566.9000000000001,186.2,193.3
2596,2,33146.55,"[382.3, 484.1, 285.5, 116.1]",0,12275,382.3,484.1,667.8,600.2,285.5,116.1
2596,2,4899.0,"[238.4, 342.9, 34.5, 142.0]",0,12276,238.4,342.9,272.9,484.9,34.5,142.0
2596,2,52070.4,"[461.2, 181.1, 256.0, 203.4]",0,12277,461.2,181.1,717.2,384.5,256.0,203.4
2596,2,43433.05,"[142.9, 170.9, 248.9, 174.5]",0,12278,142.9,170.9,391.8,345.4,248.9,174.5
2596,2,25577.8,"[562.8, 259.3, 127.0, 201.4]",0,12279,562.8,259.3,689.8,460.70000000000005,127.0,201.4
2596,2,107776.05,"[260.7, 218.4, 330.5, 326.1]",0,12280,260.7,218.4,591.2,544.5,330.5,326.1
2596,8,295826.0,"[0.0, 447.2, 542.8, 545.0]",0,12281,0.0,447.2,542.8,992.2,542.8,545.0
2596,2,97142.91,"[468.7, 708.6, 418.9, 231.9]",0,12282,468.7,708.6,887.5999999999999,940.5,418.9,231.9
2596,1,7094.68,"[408.0, 225.8, 77.2, 91.9]",0,12283,408.0,225.8,485.2,317.70000000000005,77.2,91.9
2596,8,4088.48,"[540.1, 590.7, 101.2, 40.4]",0,12284,540.1,590.7,641.3000000000001,631.1,101.2,40.4
2597,6,255531.8,"[198.6, 241.8, 691.0, 369.8]",0,12285,198.6,241.8,889.6,611.6,691.0,369.8
2598,8,76434.02,"[51.8, 286.1, 197.3, 387.4]",0,12286,51.8,286.1,249.10000000000002,673.5,197.3,387.4
2598,8,4429.35,"[241.0, 410.1, 57.9, 76.5]",0,12287,241.0,410.1,298.9,486.6,57.9,76.5
2598,8,30564.0,"[280.6, 240.8, 141.5, 216.0]",0,12288,280.6,240.8,422.1,456.8,141.5,216.0
2598,8,49054.86,"[217.4, 619.3, 282.9, 173.4]",0,12289,217.4,619.3,500.29999999999995,792.6999999999999,282.9,173.4
2598,8,25152.84,"[449.0, 603.4, 130.8, 192.3]",0,12290,449.0,603.4,579.8,795.7,130.8,192.3
2598,1,78873.45,"[206.0, 406.3, 286.5, 275.3]",0,12291,206.0,406.3,492.5,681.6,286.5,275.3
2598,8,7714.56,"[678.3, 521.1, 57.4, 134.4]",0,12292,678.3,521.1,735.6999999999999,655.5,57.4,134.4
2598,8,41256.04,"[871.9, 464.3, 151.9, 271.6]",0,12293,871.9,464.3,1023.8,735.9000000000001,151.9,271.6
2598,8,65413.04,"[721.5, 598.0, 215.6, 303.4]",0,12294,721.5,598.0,937.1,901.4,215.6,303.4
2598,8,55042.96,"[576.8, 613.2, 181.6, 303.1]",0,12295,576.8,613.2,758.4,916.3000000000001,181.6,303.1
2598,4,51229.13,"[581.3, 109.7, 150.1, 341.3]",0,12296,581.3,109.7,731.4,451.0,150.1,341.3
2598,8,58620.84,"[710.9, 318.3, 202.7, 289.2]",0,12297,710.9,318.3,913.5999999999999,607.5,202.7,289.2
2598,1,135563.01,"[447.7, 115.8, 225.3, 601.7]",0,12298,447.7,115.8,673.0,717.5,225.3,601.7
2598,8,6138.7,"[223.0, 666.1, 78.5, 78.2]",0,12299,223.0,666.1,301.5,744.3000000000001,78.5,78.2
2599,2,426094.08,"[145.3, 155.8, 610.8, 697.6]",0,12300,145.3,155.8,756.0999999999999,853.4000000000001,610.8,697.6
2599,2,83829.42,"[263.6, 337.9, 276.3, 303.4]",0,12301,263.6,337.9,539.9000000000001,641.3,276.3,303.4
2599,2,52783.36,"[207.7, 373.2, 219.2, 240.8]",0,12302,207.7,373.2,426.9,614.0,219.2,240.8
2599,1,1804.39,"[500.8, 377.9, 17.3, 104.3]",0,12303,500.8,377.9,518.1,482.2,17.3,104.3
2600,2,65153.09,"[763.4, 495.3, 260.3, 250.3]",0,12304,763.4,495.3,1023.7,745.6,260.3,250.3
2600,2,67930.5,"[755.2, 244.2, 268.5, 253.0]",0,12305,755.2,244.2,1023.7,497.2,268.5,253.0
2600,2,86455.89,"[698.7, 42.1, 324.9, 266.1]",0,12306,698.7,42.1,1023.6,308.20000000000005,324.9,266.1
2600,2,530160.0,"[79.8, 189.3, 705.0, 752.0]",0,12307,79.8,189.3,784.8,941.3,705.0,752.0
2601,6,317289.63,"[158.8, 224.5, 587.9, 539.7]",0,12308,158.8,224.5,746.7,764.2,587.9,539.7
2602,8,277911.0,"[238.2, 293.9, 686.2, 405.0]",0,12309,238.2,293.9,924.4000000000001,698.9,686.2,405.0
2603,6,57140.72,"[547.3, 370.9, 131.6, 434.2]",0,12310,547.3,370.9,678.9,805.0999999999999,131.6,434.2
2603,8,11295.84,"[368.6, 444.4, 69.9, 161.6]",0,12311,368.6,444.4,438.5,606.0,69.9,161.6
2603,8,91371.68,"[0.0, 321.6, 138.4, 660.2]",0,12312,0.0,321.6,138.4,981.8000000000001,138.4,660.2
2603,6,71282.64,"[50.7, 324.2, 161.2, 442.2]",0,12313,50.7,324.2,211.89999999999998,766.4,161.2,442.2
2603,6,245014.4,"[563.3, 236.7, 368.0, 665.8]",0,12314,563.3,236.7,931.3,902.5,368.0,665.8
2603,5,124953.74,"[190.5, 207.3, 200.6, 622.9]",0,12315,190.5,207.3,391.1,830.2,200.6,622.9
2603,6,138876.4,"[351.7, 240.9, 221.0, 628.4]",0,12316,351.7,240.9,572.7,869.3,221.0,628.4
2604,8,41443.35,"[361.9, 446.5, 200.5, 206.7]",0,12317,361.9,446.5,562.4,653.2,200.5,206.7
2605,8,244424.5,"[170.0, 359.1, 546.2, 447.5]",0,12318,170.0,359.1,716.2,806.6,546.2,447.5
2606,8,462836.78,"[147.6, 195.0, 698.2, 662.9]",0,12319,147.6,195.0,845.8000000000001,857.9,698.2,662.9
2606,8,32430.7,"[392.8, 663.9, 211.0, 153.7]",0,12320,392.8,663.9,603.8,817.5999999999999,211.0,153.7
2606,8,15912.0,"[256.7, 599.9, 163.2, 97.5]",0,12321,256.7,599.9,419.9,697.4,163.2,97.5
2606,1,16111.37,"[333.5, 600.1, 163.9, 98.3]",0,12322,333.5,600.1,497.4,698.4,163.9,98.3
2606,1,6956.28,"[312.9, 62.2, 102.6, 67.8]",0,12323,312.9,62.2,415.5,130.0,102.6,67.8
2607,8,421970.43,"[325.8, 235.7, 622.1, 678.3]",0,12324,325.8,235.7,947.9000000000001,914.0,622.1,678.3
2607,1,27854.5,"[777.1, 910.7, 246.5, 113.0]",0,12325,777.1,910.7,1023.6,1023.7,246.5,113.0
2607,2,1784.66,"[778.8, 637.7, 36.2, 49.3]",0,12326,778.8,637.7,815.0,687.0,36.2,49.3
2607,1,1284.66,"[459.2, 578.8, 23.4, 54.9]",0,12327,459.2,578.8,482.59999999999997,633.6999999999999,23.4,54.9
2608,4,204529.04,"[160.3, 256.0, 343.4, 595.6]",0,12328,160.3,256.0,503.7,851.6,343.4,595.6
2608,4,214583.7,"[480.0, 232.6, 339.8, 631.5]",0,12329,480.0,232.6,819.8,864.1,339.8,631.5
2608,8,10287.48,"[712.1, 268.5, 99.3, 103.6]",0,12330,712.1,268.5,811.4,372.1,99.3,103.6
2609,6,39824.31,"[292.2, 278.3, 233.3, 170.7]",0,12331,292.2,278.3,525.5,449.0,233.3,170.7
2610,7,168738.56,"[547.8, 125.6, 385.6, 437.6]",0,12332,547.8,125.6,933.4,563.2,385.6,437.6
2610,1,9086.0,"[655.1, 0.0, 70.0, 129.8]",0,12333,655.1,0.0,725.1,129.8,70.0,129.8
2610,1,6166.68,"[512.0, 210.4, 80.4, 76.7]",0,12334,512.0,210.4,592.4,287.1,80.4,76.7
2610,3,1849.51,"[448.0, 462.5, 34.7, 53.3]",0,12335,448.0,462.5,482.7,515.8,34.7,53.3
2610,8,263914.56,"[96.2, 102.8, 425.6, 620.1]",0,12336,96.2,102.8,521.8000000000001,722.9,425.6,620.1
2611,2,214414.2,"[249.2, 301.5, 499.8, 429.0]",0,12337,249.2,301.5,749.0,730.5,499.8,429.0
2611,2,173681.79,"[205.5, 399.0, 470.3, 369.3]",0,12338,205.5,399.0,675.8,768.3,470.3,369.3
2612,8,52898.16,"[0.0, 492.0, 136.9, 386.4]",0,12339,0.0,492.0,136.9,878.4,136.9,386.4
2612,8,39058.52,"[0.0, 259.4, 161.8, 241.4]",0,12340,0.0,259.4,161.8,500.79999999999995,161.8,241.4
2612,7,77745.15,"[252.4, 569.2, 256.5, 303.1]",0,12341,252.4,569.2,508.9,872.3000000000001,256.5,303.1
2612,1,61951.12,"[253.5, 577.4, 248.6, 249.2]",0,12342,253.5,577.4,502.1,826.5999999999999,248.6,249.2
2612,7,36332.4,"[118.1, 657.9, 176.8, 205.5]",0,12343,118.1,657.9,294.9,863.4,176.8,205.5
2612,1,21551.92,"[170.4, 695.9, 121.9, 176.8]",0,12344,170.4,695.9,292.3,872.7,121.9,176.8
2612,8,2762.69,"[0.0, 444.3, 42.7, 64.7]",0,12345,0.0,444.3,42.7,509.0,42.7,64.7
2612,8,75605.53,"[8.9, 371.5, 185.9, 406.7]",0,12346,8.9,371.5,194.8,778.2,185.9,406.7
2612,8,17967.6,"[284.4, 480.2, 80.5, 223.2]",0,12347,284.4,480.2,364.9,703.4,80.5,223.2
2612,8,57390.3,"[492.4, 492.7, 205.7, 279.0]",0,12348,492.4,492.7,698.0999999999999,771.7,205.7,279.0
2612,8,8598.76,"[630.6, 454.4, 94.7, 90.8]",0,12349,630.6,454.4,725.3000000000001,545.1999999999999,94.7,90.8
2612,8,103898.6,"[641.0, 485.6, 231.4, 449.0]",0,12350,641.0,485.6,872.4,934.6,231.4,449.0
2612,8,10130.32,"[818.0, 547.2, 111.2, 91.1]",0,12351,818.0,547.2,929.2,638.3000000000001,111.2,91.1
2612,8,2128.28,"[695.1, 487.3, 69.1, 30.8]",0,12352,695.1,487.3,764.2,518.1,69.1,30.8
2612,8,5808.93,"[658.8, 727.4, 68.1, 85.3]",0,12353,658.8,727.4,726.9,812.6999999999999,68.1,85.3
2612,8,13665.66,"[656.5, 794.8, 108.2, 126.3]",0,12354,656.5,794.8,764.7,921.0999999999999,108.2,126.3
2612,8,25091.92,"[495.2, 726.3, 121.1, 207.2]",0,12355,495.2,726.3,616.3,933.5,121.1,207.2
2612,8,22944.44,"[543.2, 719.2, 136.9, 167.6]",0,12356,543.2,719.2,680.1,886.8000000000001,136.9,167.6
2612,8,3228.75,"[641.3, 428.4, 61.5, 52.5]",0,12357,641.3,428.4,702.8,480.9,61.5,52.5
2612,2,57551.15,"[476.2, 273.6, 189.5, 303.7]",0,12358,476.2,273.6,665.7,577.3,189.5,303.7
2612,8,2635.2,"[443.9, 153.7, 48.0, 54.9]",0,12359,443.9,153.7,491.9,208.6,48.0,54.9
2612,8,68674.9,"[215.4, 235.0, 278.6, 246.5]",0,12360,215.4,235.0,494.0,481.5,278.6,246.5
2612,8,38323.3,"[387.6, 180.8, 187.4, 204.5]",0,12361,387.6,180.8,575.0,385.3,187.4,204.5
2612,8,7427.56,"[416.0, 77.9, 57.4, 129.4]",0,12362,416.0,77.9,473.4,207.3,57.4,129.4
2612,8,78583.06,"[133.3, 362.3, 203.9, 385.4]",0,12363,133.3,362.3,337.20000000000005,747.7,203.9,385.4
2612,6,1306.82,"[153.1, 370.8, 36.1, 36.2]",0,12364,153.1,370.8,189.2,407.0,36.1,36.2
2612,8,7676.5,"[99.8, 369.4, 118.1, 65.0]",0,12365,99.8,369.4,217.89999999999998,434.4,118.1,65.0
2612,6,3921.75,"[74.2, 386.7, 74.7, 52.5]",0,12366,74.2,386.7,148.9,439.2,74.7,52.5
2613,6,241432.42,"[188.6, 200.1, 508.6, 474.7]",0,12367,188.6,200.1,697.2,674.8,508.6,474.7
2614,1,11123.2,"[488.9, 761.2, 86.9, 128.0]",0,12368,488.9,761.2,575.8,889.2,86.9,128.0
2614,1,8833.96,"[527.2, 632.6, 53.8, 164.2]",0,12369,527.2,632.6,581.0,796.8,53.8,164.2
2614,2,281716.33,"[571.4, 259.4, 422.3, 667.1]",0,12370,571.4,259.4,993.7,926.5,422.3,667.1
2614,2,65730.88,"[61.2, 471.4, 227.6, 288.8]",0,12371,61.2,471.4,288.8,760.2,227.6,288.8
2614,2,32558.6,"[83.0, 504.2, 188.2, 173.0]",0,12372,83.0,504.2,271.2,677.2,188.2,173.0
2614,2,80537.92,"[186.2, 41.0, 230.9, 348.8]",0,12373,186.2,41.0,417.1,389.8,230.9,348.8
2614,2,47163.57,"[246.3, 172.7, 200.1, 235.7]",0,12374,246.3,172.7,446.4,408.4,200.1,235.7
2614,2,42683.05,"[366.0, 184.6, 221.5, 192.7]",0,12375,366.0,184.6,587.5,377.29999999999995,221.5,192.7
2614,2,10524.8,"[324.3, 319.0, 119.6, 88.0]",0,12376,324.3,319.0,443.9,407.0,119.6,88.0
2614,2,1812.2,"[462.2, 327.1, 44.2, 41.0]",0,12377,462.2,327.1,506.4,368.1,44.2,41.0
2614,2,182183.75,"[247.9, 233.7, 310.1, 587.5]",0,12378,247.9,233.7,558.0,821.2,310.1,587.5
2615,3,71475.3,"[248.5, 302.1, 319.8, 223.5]",0,12379,248.5,302.1,568.3,525.6,319.8,223.5
2615,3,28737.0,"[225.3, 349.5, 155.0, 185.4]",0,12380,225.3,349.5,380.3,534.9,155.0,185.4
2615,1,42789.5,"[463.8, 637.3, 188.5, 227.0]",0,12381,463.8,637.3,652.3,864.3,188.5,227.0
2616,1,10350.8,"[165.6, 708.4, 90.4, 114.5]",0,12382,165.6,708.4,256.0,822.9,90.4,114.5
2616,2,16348.8,"[927.7, 545.2, 96.0, 170.3]",0,12383,927.7,545.2,1023.7,715.5,96.0,170.3
2616,1,1628.25,"[982.9, 675.9, 32.5, 50.1]",0,12384,982.9,675.9,1015.4,726.0,32.5,50.1
2616,2,155248.52,"[0.0, 361.7, 883.6, 175.7]",0,12385,0.0,361.7,883.6,537.4,883.6,175.7
2616,7,82366.38,"[646.1, 521.1, 269.7, 305.4]",0,12386,646.1,521.1,915.8,826.5,269.7,305.4
2616,2,1367.95,"[580.8, 560.8, 25.1, 54.5]",0,12387,580.8,560.8,605.9,615.3,25.1,54.5
2616,2,27419.88,"[559.7, 598.7, 99.6, 275.3]",0,12388,559.7,598.7,659.3000000000001,874.0,99.6,275.3
2616,1,8398.44,"[603.7, 655.9, 56.9, 147.6]",0,12389,603.7,655.9,660.6,803.5,56.9,147.6
2616,2,3904.04,"[454.3, 520.8, 76.4, 51.1]",0,12390,454.3,520.8,530.7,571.9,76.4,51.1
2616,2,78651.3,"[593.5, 501.8, 261.3, 301.0]",0,12391,593.5,501.8,854.8,802.8,261.3,301.0
2616,2,111921.88,"[251.7, 549.9, 333.2, 335.9]",0,12392,251.7,549.9,584.9,885.8,333.2,335.9
2616,2,29397.68,"[302.2, 671.2, 239.2, 122.9]",0,12393,302.2,671.2,541.4,794.1,239.2,122.9
2616,2,5310.9,"[451.8, 552.6, 63.0, 84.3]",0,12394,451.8,552.6,514.8,636.9,63.0,84.3
2616,2,8255.52,"[377.7, 598.3, 100.8, 81.9]",0,12395,377.7,598.3,478.5,680.1999999999999,100.8,81.9
2616,2,4672.08,"[331.2, 699.3, 64.8, 72.1]",0,12396,331.2,699.3,396.0,771.4,64.8,72.1
2616,2,37412.55,"[378.4, 608.2, 233.1, 160.5]",0,12397,378.4,608.2,611.5,768.7,233.1,160.5
2616,1,1426.35,"[125.2, 884.1, 25.7, 55.5]",0,12398,125.2,884.1,150.9,939.6,25.7,55.5
2616,2,17163.76,"[0.0, 514.7, 58.4, 293.9]",0,12399,0.0,514.7,58.4,808.6,58.4,293.9
2616,1,2238.22,"[154.2, 818.1, 49.3, 45.4]",0,12400,154.2,818.1,203.5,863.5,49.3,45.4
2616,1,29202.25,"[17.3, 693.8, 192.5, 151.7]",0,12401,17.3,693.8,209.8,845.5,192.5,151.7
2616,1,24427.32,"[11.4, 748.7, 150.6, 162.2]",0,12402,11.4,748.7,162.0,910.9000000000001,150.6,162.2
2616,2,167456.16,"[69.1, 280.0, 388.8, 430.7]",0,12403,69.1,280.0,457.9,710.7,388.8,430.7
2616,2,77732.28,"[86.9, 409.1, 246.3, 315.6]",0,12404,86.9,409.1,333.20000000000005,724.7,246.3,315.6
2616,1,6687.36,"[164.1, 448.7, 68.8, 97.2]",0,12405,164.1,448.7,232.89999999999998,545.9,68.8,97.2
2617,2,67232.91,"[463.2, 435.6, 210.3, 319.7]",0,12406,463.2,435.6,673.5,755.3,210.3,319.7
2618,8,17010.78,"[912.3, 466.2, 111.4, 152.7]",0,12407,912.3,466.2,1023.6999999999999,618.9,111.4,152.7
2618,8,26638.7,"[752.3, 54.2, 198.5, 134.2]",0,12408,752.3,54.2,950.8,188.39999999999998,198.5,134.2
2618,1,21300.96,"[400.6, 354.9, 119.4, 178.4]",0,12409,400.6,354.9,520.0,533.3,119.4,178.4
2618,6,141063.8,"[331.9, 121.1, 379.0, 372.2]",0,12410,331.9,121.1,710.9,493.29999999999995,379.0,372.2
2618,3,51070.42,"[316.7, 605.6, 250.1, 204.2]",0,12411,316.7,605.6,566.8,809.8,250.1,204.2
2619,8,123988.92,"[513.7, 96.8, 270.6, 458.2]",0,12412,513.7,96.8,784.3000000000001,555.0,270.6,458.2
2620,8,367841.76,"[199.1, 203.7, 686.4, 535.9]",0,12413,199.1,203.7,885.5,739.5999999999999,686.4,535.9
2621,3,14984.85,"[493.0, 377.7, 141.5, 105.9]",0,12414,493.0,377.7,634.5,483.6,141.5,105.9
2622,5,99072.0,"[400.5, 318.6, 288.0, 344.0]",0,12415,400.5,318.6,688.5,662.6,288.0,344.0
2622,1,45718.79,"[176.3, 0.0, 87.1, 524.9]",0,12416,176.3,0.0,263.4,524.9,87.1,524.9
2622,1,9246.25,"[153.1, 0.0, 56.9, 162.5]",0,12417,153.1,0.0,210.0,162.5,56.9,162.5
2623,3,235201.32,"[290.9, 596.3, 618.3, 380.4]",0,12418,290.9,596.3,909.1999999999999,976.6999999999999,618.3,380.4
2623,1,447710.6,"[195.0, 37.6, 662.0, 676.3]",0,12419,195.0,37.6,857.0,713.9,662.0,676.3
2624,2,42056.63,"[637.5, 122.6, 212.3, 198.1]",0,12420,637.5,122.6,849.8,320.7,212.3,198.1
2624,2,10156.15,"[710.1, 196.7, 114.5, 88.7]",0,12421,710.1,196.7,824.6,285.4,114.5,88.7
2624,8,19008.58,"[437.8, 127.0, 133.3, 142.6]",0,12422,437.8,127.0,571.1,269.6,133.3,142.6
2624,2,88231.68,"[516.3, 180.5, 248.4, 355.2]",0,12423,516.3,180.5,764.6999999999999,535.7,248.4,355.2
2624,8,100299.32,"[0.0, 155.4, 243.8, 411.4]",0,12424,0.0,155.4,243.8,566.8,243.8,411.4
2624,2,6839.44,"[211.0, 501.8, 85.6, 79.9]",0,12425,211.0,501.8,296.6,581.7,85.6,79.9
2624,6,6193.66,"[465.8, 368.4, 103.4, 59.9]",0,12426,465.8,368.4,569.2,428.29999999999995,103.4,59.9
2624,2,36962.8,"[417.5, 452.4, 214.9, 172.0]",0,12427,417.5,452.4,632.4,624.4,214.9,172.0
2624,8,110980.1,"[86.6, 23.4, 269.5, 411.8]",0,12428,86.6,23.4,356.1,435.2,269.5,411.8
2624,6,49862.9,"[568.6, 816.8, 241.0, 206.9]",0,12429,568.6,816.8,809.6,1023.6999999999999,241.0,206.9
